UnitID,InstitutionName,Year,CovidIndicator,GraduationRate,TotalEnrollment,AvgInStateTuition,PercentWhite,PercentWomen,RetentionRate,StudentToFacultyRatio,PercentOnlineOnly,PercentAnyFinancialAid,AvgGrantAid,PercentPellGrant,AvgPellGrant,AvgStudentLoans,PercentSomeOnline,PercentNoOnline,Staff,HealtcareStaff
204635,Ohio Northern University,2023,1,74,3042,36500,77,45,88,13,0,99,26120,22,4679,10974,7,93,526,3
204662,Ohio State University Agricultural Technical Institute,2023,1,41,462,8892,91,56,62,14,2,87,5931,29,5064,6393,62,36,69,0
204671,Ohio State University-Lima Campus,2023,1,18,740,8937,77,54,43,16,6,90,5744,36,4999,5236,56,38,92,0
204680,Ohio State University-Mansfield Campus,2023,1,14,849,8937,72,57,31,17,7,82,6070,38,5157,6446,47,45,88,0
204699,Ohio State University-Marion Campus,2023,1,26,886,8937,74,51,49,15,3,99,4739,26,5083,5554,60,37,108,0
204705,Ohio State University-Newark Campus,2023,1,31,2422,8937,59,50,26,28,6,78,6839,39,5385,5725,67,28,155,0
204714,Ohio State Beauty Academy,2023,1,60,96,,82,96,64,14,0,92,5196,73,5127,7065,0,100,10,0
204723,Ohio State College of Barber Styling,2023,1,69,323,,28,22,83,20,0,100,4772,85,4772,3464,0,100,10,0
204769,The Spa School,2023,1,68,117,,53,98,79,17,0,73,3390,38,3932,3968,0,100,13,0
204778,Ohio State School of Cosmetology-Canal Winchester,2023,1,57,50,,62,100,80,13,0,75,3706,52,4148,4505,0,100,9,0
204796,Ohio State University-Main Campus,2023,1,88,60046,11826,62,50,94,18,3,75,11791,17,5267,8718,67,30,34574,8868
204802,Ohio University-Eastern Campus,2023,1,20,1149,6178,83,65,65,14,24,86,6365,43,4821,3357,63,12,24,0
204820,Ohio University-Chillicothe Campus,2023,1,12,1941,6178,84,64,64,17,25,89,5623,44,4512,3439,56,18,64,0
204839,Ohio University-Southern Campus,2023,1,19,1639,6178,84,66,63,13,27,91,5902,51,4916,3808,59,15,44,0
204848,Ohio University-Lancaster Campus,2023,1,14,1977,6178,85,65,64,16,25,77,5520,32,4697,3638,65,10,45,0
204857,Ohio University-Main Campus,2023,1,66,24937,13746,82,61,82,18,19,97,8616,22,4915,8256,46,35,3621,49
204866,Ohio University-Zanesville Campus,2023,1,18,1799,6178,84,72,69,12,25,86,5197,44,4653,3802,63,12,47,0
204884,East Ohio College,2023,1,67,149,12795,81,97,75,10,42,100,6209,79,5847,6486,34,24,24,0
204893,Trinity Health System School of Nursing,2023,1,25,25,9840,96,88,60,3,0,100,8984,20,6895,4500,0,100,11,0
204909,Ohio Wesleyan University,2023,1,62,1452,51710,74,57,84,11,0,100,42496,27,4721,7233,0,100,370,1
204936,Otterbein University,2023,1,69,2357,34424,70,61,82,12,0,100,25535,32,5317,10801,17,83,421,2
204945,Owens Community College,2023,1,32,7762,4512,72,50,59,14,19,82,4559,46,4715,4998,27,55,597,0
204990,Payne Theological Seminary,2023,1,,149,,,,,,,,,,,,,,20,0
205027,Pontifical College Josephinum,2023,1,27,73,29000,84,0,100,5,0,0,,0,,,0,100,55,0
205054,Professional Skills Institute,2023,1,67,402,14920,26,93,50,16,0,93,8498,81,6029,6970,47,53,45,0
205090,Firelands Regional Medical Center School of Nursing,2023,1,,71,6556,83,89,,7,0,,,,,,0,100,15,0
205124,Rabbinical College Telshe,2023,1,53,70,17800,100,0,88,11,0,74,10497,33,9501,,0,100,21,0
205142,Raphael's School of Beauty Culture Inc-Niles,2023,1,50,145,,54,68,94,14,0,83,7064,66,6601,8726,0,100,12,0
205179,Fortis College-Centerville,2023,1,42,460,13789,52,82,46,5,0,92,7633,77,6593,7528,87,13,117,0
205203,University of Rio Grande,2023,1,32,2168,19600,68,59,64,15,8,100,7003,42,5479,8593,43,49,243,2
205391,The Modern College of Design,2023,1,62,189,29344,76,74,,8,30,100,10627,44,5620,10876,0,70,34,0
205443,Shawnee State University,2023,1,43,3206,9622,40,58,71,16,14,90,7173,53,4778,6163,49,37,363,0
205470,Sinclair Community College,2023,1,32,17431,3889,64,56,100,15,37,80,4488,39,5179,4352,21,42,1310,0
205841,Stark State College,2023,1,23,9616,3036,77,58,54,18,27,93,3919,44,4233,4311,33,40,497,0
205887,Stautzenberger College-Maumee,2023,1,56,520,16249,50,87,56,20,44,94,6234,79,5971,9893,49,7,75,0
205957,Franciscan University of Steubenville,2023,1,77,3750,32070,71,56,88,19,14,99,18561,22,4835,5070,35,50,377,0
205966,Southern State Community College,2023,1,26,2000,5207,91,68,59,18,32,87,5009,54,5080,5303,33,35,122,1
206011,Terra State Community College,2023,1,36,2214,4656,76,47,72,14,19,86,4736,47,4817,5015,31,50,170,0
206048,Tiffin University,2023,1,43,3598,30900,40,54,60,20,39,99,20572,55,5619,8784,19,42,322,9
206084,University of Toledo,2023,1,56,14939,9753,66,52,76,18,15,92,8491,30,5418,7032,46,39,4608,1426
206154,Tri-State Bible College,2023,1,,20,8400,88,19,,1,0,,,,,,31,69,13,0
206288,United Theological Seminary,2023,1,,471,,,,,,,,,,,,,,59,0
206349,Ursuline College,2023,1,53,923,37380,50,93,73,7,11,99,31825,50,5667,4722,44,46,217,2
206437,Walsh University,2023,1,62,2160,31153,58,50,73,13,5,99,25120,28,5252,11608,53,41,321,0
206446,Washington State Community College,2023,1,32,1637,4128,89,65,,14,18,81,4960,54,5693,6067,61,21,162,0
206491,Wilberforce University,2023,1,16,617,13222,0,50,70,12,3,100,15228,79,5337,5545,4,93,137,6
206507,Wilmington College,2023,1,55,964,29837,75,55,68,12,5,100,16805,38,4740,7510,28,67,209,4
206516,Winebrenner Theological Seminary,2023,1,,125,,,,,,,,,,,,,,11,0
206525,Wittenberg University,2023,1,54,1333,43656,72,50,74,12,0,100,35071,37,5448,8553,3,97,328,3
206589,The College of Wooster,2023,1,74,1876,59050,61,52,81,10,0,100,43534,19,5078,8098,0,100,507,15
206604,Wright State University-Main Campus,2023,1,46,9884,10564,71,54,63,15,7,94,7890,42,5450,6596,56,37,1404,20
206613,Wright State University-Lake Campus,2023,1,42,1398,7069,88,58,65,13,33,93,4103,32,4745,5295,39,28,90,1
206622,Xavier University,2023,1,71,6000,47896,73,56,83,11,2,100,30901,20,5368,9920,37,62,1064,8
206695,Youngstown State University,2023,1,53,11040,9611,71,54,77,18,8,98,8114,39,5478,6205,48,44,1112,27
245892,Antioch University,2023,1,,434,16164,47,79,,10,100,,,,,,0,0,52,0
250902,Moler-Pickens Beauty Academy,2023,1,96,89,,25,92,59,20,0,87,4200,87,4182,2533,0,100,6,0
363147,Raphael's School of Beauty Culture Inc-Alliance,2023,1,59,410,,32,98,84,26,0,83,5793,69,6125,6881,0,100,21,0
363882,Raphael's School of Beauty Culture Inc-Brunswick,2023,1,61,81,,53,100,79,16,0,61,6823,55,6208,8021,0,100,7,0
375407,Madison Adult Career Center,2023,1,85,91,,68,88,86,10,0,96,2738,30,4631,3552,0,100,13,0
375416,Remington College-Cleveland Campus,2023,1,48,133,16254,8,65,74,19,0,100,5769,97,5305,8018,100,0,17,0
405012,Ohio State School of Cosmetology-Heath,2023,1,72,92,,85,99,91,15,0,85,4858,46,4707,4558,0,100,11,0
407568,Raphael's School of Beauty Culture Inc-Boardman,2023,1,77,131,,61,95,79,19,0,76,5968,64,6031,6632,0,100,19,0
411754,Cleveland Clinic Health System-School of Diagnostic Imaging,2023,1,,31,9540,77,81,,10,0,,,,,,0,100,4,0
434830,Creative Images Institute of Cosmetology-North Dayton,2023,1,66,186,,51,99,84,17,0,81,4576,47,5106,5653,0,100,20,0
439899,Rosedale Bible College,2023,1,47,86,9000,85,55,78,8,16,100,9651,44,4846,2819,0,84,20,0
441636,American Institute of Alternative Medicine,2023,1,55,393,14047,15,87,,15,0,97,3890,83,3699,5085,100,0,43,0
441645,Brown Aveda Institute-Mentor,2023,1,81,118,,75,99,82,11,0,88,5479,66,5396,6249,0,100,23,0
444051,Creative Images Institute of Cosmetology-South Dayton,2023,1,84,52,,71,96,100,9,0,57,3933,26,5639,6158,0,100,8,0
448600,Stautzenberger College-Brecksville,2023,1,41,98,16249,58,92,45,14,9,95,6798,61,6393,9293,90,1,17,0
450058,Fortis College-Columbus,2023,1,32,761,13936,32,83,41,20,0,97,6658,86,6342,8309,78,22,73,0
450067,Fortis College-Cincinnati,2023,1,41,403,14071,21,71,59,17,0,89,7305,83,6675,8142,74,26,45,0
450395,Brown Aveda Institute-Strongsville,2023,1,88,139,,76,96,100,13,0,72,5891,51,5891,7328,0,100,24,0
451477,MyComputerCareer at Columbus,2023,1,74,824,,35,17,84,41,89,86,6981,75,6026,12121,6,5,103,0
452081,Ross College-Sylvania,2023,1,42,1273,,22,98,54,45,92,100,5417,90,5152,8746,4,4,48,0
452373,ATA College-Cincinnati,2023,1,71,264,13500,18,94,,10,3,97,3755,94,3755,6690,97,0,36,0
452948,Galen College of Nursing-Cincinnati,2023,1,55,670,16200,55,90,78,12,0,94,6309,62,5223,11390,100,0,58,0
453792,Ohio Medical Career College,2023,1,78,121,,10,93,78,20,0,90,5003,72,4689,7067,0,100,11,0
454236,Chamberlain University-Ohio,2023,1,0,336,18900,49,90,40,7,5,100,7510,80,4728,8068,61,34,45,0
457916,Summit Salon Academy-Perrysburg,2023,1,86,108,,75,100,93,11,0,75,7297,56,7297,8097,0,100,10,0
461111,Allstate Hairstyling & Barber College,2023,1,60,41,,24,20,93,10,0,50,6895,50,6895,,0,100,8,0
461999,Elite School of Cosmetology,2023,1,59,179,,67,97,62,24,0,59,4414,53,4414,5072,0,100,9,0
476629,Salon Institute-Toledo Campus,2023,1,59,152,,83,96,88,17,0,74,5537,53,5537,6679,0,100,19,0
476683,Athena Career Academy,2023,1,61,395,,10,94,59,21,0,87,6311,71,4743,6694,0,100,29,0
482574,DeVry University-Ohio,2023,1,45,221,14392,55,61,,13,97,,,,,,3,0,34,0
483018,Antioch College,2023,1,26,127,35949,50,63,61,6,0,100,39404,77,4805,4064,0,100,69,0
483647,Ohio Institute of Allied Health,2023,1,,39,23904,38,95,100,8,0,93,2161,93,2043,4654,0,100,11,0
483920,LaBarberia Institute of Hair,2023,1,60,213,,10,42,21,19,0,58,4389,54,4389,6068,0,100,15,0
486257,Valor Christian College,2023,1,41,352,7992,47,54,50,25,71,100,5978,59,6217,6224,19,10,24,0
487302,Fortis College-Cuyahoga Falls,2023,1,43,489,13818,34,78,45,29,0,94,7001,88,6673,7847,79,21,39,0
487861,Felbry College,2023,1,77,214,17744,4,89,,25,0,63,2719,31,2550,5832,100,0,16,0
490692,Cincinnati School of Barbering & Hair Design,2023,1,55,48,,17,13,80,25,0,60,5934,60,5934,,0,100,4,0
490832,Ross College-Canton,2023,1,46,344,,17,95,45,17,0,100,4925,88,4860,10221,56,44,27,0
493521,Global Tech College,2023,1,,63,11550,35,43,18,4,100,100,6895,100,6895,3134,0,0,6,0
494250,Valley College-Cleveland,2023,1,53,787,,13,95,53,24,0,96,4826,87,4396,9750,100,0,68,0
494995,Meryma'at Barber College,2023,1,74,51,,25,14,100,20,0,92,6895,92,6895,,0,100,4,0
496706,Lakewood University,2023,1,,101,10104,20,41,,11,100,100,10775,0,,7000,0,0,32,0
499398,Arizona College of Nursing-Cincinnati,2023,1,,65,22480,28,95,,20,0,,,,,,100,0,10,0
499404,Arizona College of Nursing-Cleveland,2023,1,,84,22480,13,92,,20,0,,,,,,100,0,11,0
