UnitID,InstitutionName,Year,CovidIndicator,GraduationRate,TotalEnrollment,AvgInStateTuition,PercentWhite,PercentWomen,RetentionRate,StudentToFacultyRatio,PercentOnlineOnly,PercentAnyFinancialAid,AvgGrantAid,PercentPellGrant,AvgPellGrant,AvgStudentLoans
204671,Ohio State University-Lima Campus,2021,1,24,874,8295,80,59,42,3,87,4732,33,4406,5497,5497
204680,Ohio State University-Mansfield Campus,2021,1,15,954,8295,76,55,38,9,81,6711,45,4942,6255,6255
204699,Ohio State University-Marion Campus,2021,1,15,1047,8295,76,50,40,6,91,4799,29,4176,4929,4929
204705,Ohio State University-Newark Campus,2021,1,30,2730,8295,63,50,33,11,77,5941,40,4650,5305,5305
204714,Ohio State Beauty Academy,2021,1,38,84,,74,92,42,0,100,5686,78,5686,7662,7662
204723,Ohio State College of Barber Styling,2021,1,88,299,,29,23,77,0,100,4856,100,4636,3464,3464
204769,The Spa School,2021,1,72,157,,56,96,90,0,78,2850,35,3949,3967,3967
204778,Ohio State School of Cosmetology-Canal Winchester,2021,1,62,89,,63,98,86,0,83,3712,42,4334,4520,4520
204796,Ohio State University-Main Campus,2021,1,88,61677,11018,64,50,94,6,83,11830,17,4849,7792,7792
204802,Ohio University-Eastern Campus,2021,1,18,1204,5774,87,66,57,35,97,4146,32,4764,3699,3699
204820,Ohio University-Chillicothe Campus,2021,1,18,2211,5774,85,66,54,39,98,4274,43,4121,3369,3369
204839,Ohio University-Southern Campus,2021,1,19,2451,5774,84,67,60,36,97,5202,52,4179,3770,3770
204848,Ohio University-Lancaster Campus,2021,1,14,2125,5774,85,63,56,40,98,3861,31,4280,3384,3384
204857,Ohio University-Main Campus,2021,1,67,24797,12840,80,60,81,24,99,8756,23,4618,6518,6518
204866,Ohio University-Zanesville Campus,2021,1,22,2184,5774,85,71,57,35,99,4668,44,4302,3696,3696
204884,East Ohio College,2021,1,58,133,12426,89,94,69,0,100,7393,74,5620,7451,7451
204893,Trinity Health System School of Nursing,2021,1,67,35,9840,94,83,25,0,75,9674,50,6345,4833,4833
204909,Ohio Wesleyan University,2021,1,64,1339,48272,71,55,79,0,100,37142,27,4589,7000,7000
204936,Otterbein University,2021,1,69,2605,33224,73,60,80,1,100,23065,33,4980,8994,8994
204945,Owens Community College,2021,1,24,7516,4272,74,50,52,24,85,4331,44,4328,5044,5044
204990,Payne Theological Seminary,2021,1,,200,,,,,,,,,,,
205027,Pontifical College Josephinum,2021,1,19,150,26500,69,0,75,0,0,,0,,,
205054,Professional Skills Institute,2021,1,42,354,12618,33,91,41,0,95,4337,63,4005,7580,7580
205090,Firelands Regional Medical Center School of Nursing,2021,1,,74,6138,81,95,,0,,,,,,
205124,Rabbinical College Telshe,2021,1,63,72,13600,100,0,93,0,73,12253,53,8739,,
205142,Raphael's School of Beauty Culture Inc-Niles,2021,1,40,164,,57,73,69,0,88,5654,73,5702,5951,5951
205179,Fortis College-Centerville,2021,1,46,491,14016,59,81,47,0,89,5653,78,5172,8183,8183
205203,University of Rio Grande,2021,1,34,1868,19400,74,60,54,12,85,6952,51,4301,7390,7390
205391,The Modern College of Design,2021,1,67,195,29109,80,76,,29,100,7279,52,5174,8102,8102
205443,Shawnee State University,2021,1,37,3216,8604,68,57,71,9,97,6591,42,4632,5664,5664
205470,Sinclair Community College,2021,1,27,18544,3649,67,53,78,42,80,4289,37,4660,4434,4434
205841,Stark State College,2021,1,19,10596,3036,72,59,51,27,82,3861,50,4095,4177,4177
205887,Stautzenberger College-Maumee,2021,1,53,482,16249,52,86,60,43,95,6269,78,5820,10323,10323
205957,Franciscan University of Steubenville,2021,1,75,3415,29720,74,58,82,12,98,21703,21,4373,4963,4963
205966,Southern State Community College,2021,1,30,1933,4907,92,69,53,27,86,5574,48,5719,4694,4694
206011,Terra State Community College,2021,1,32,2015,4440,73,46,64,21,92,4605,49,4620,3060,3060
206048,Tiffin University,2021,1,45,2934,27780,49,52,65,28,99,17806,50,4560,8871,8871
206084,University of Toledo,2021,1,55,16979,9028,68,52,75,15,95,8876,31,5048,6394,6394
206154,Tri-State Bible College,2021,1,,24,8400,61,26,,4,,,,,,
206288,United Theological Seminary,2021,1,,399,,,,,,,,,,,
206349,Ursuline College,2021,1,49,1079,35310,57,93,72,10,100,29171,49,5031,5992,5992
206437,Walsh University,2021,1,69,2440,30205,48,55,71,10,98,23469,31,4599,8657,8657
206446,Washington State Community College,2021,1,32,1842,4008,89,64,53,9,83,4970,59,4920,5197,5197
206491,Wilberforce University,2021,1,18,557,12020,1,60,58,9,95,11620,77,6174,5335,5335
206507,Wilmington College,2021,1,53,1036,27720,77,55,68,4,100,16746,38,4626,7254,7254
206516,Winebrenner Theological Seminary,2021,1,,107,,,,,,,,,,,
206525,Wittenberg University,2021,1,64,1326,41442,77,54,70,0,100,32111,35,4939,7910,7910
206589,The College of Wooster,2021,1,77,1968,55050,61,54,80,0,100,41765,23,4782,7564,7564
206604,Wright State University-Main Campus,2021,1,44,10295,9784,73,55,65,12,93,8040,37,4953,6195,6195
206613,Wright State University-Lake Campus,2021,1,41,1444,6547,91,60,64,29,85,4274,26,4308,5469,5469
206622,Xavier University,2021,1,75,6633,42230,75,56,83,2,100,26824,19,4726,9239,9239
206695,Youngstown State University,2021,1,47,11298,9196,75,56,75,7,98,8912,40,5215,5864,5864
245892,Antioch University,2021,1,,477,14976,49,74,,100,,,,,,
250902,Moler-Pickens Beauty Academy,2021,1,86,82,,23,88,61,0,85,3721,85,3683,2939,2939
363147,Raphael's School of Beauty Culture Inc-Alliance,2021,1,49,429,,28,97,74,0,92,5508,81,5674,6258,6258
363882,Raphael's School of Beauty Culture Inc-Brunswick,2021,1,54,98,,46,99,57,0,70,5524,63,5713,6434,6434
375407,Madison Adult Career Center,2021,1,80,106,,79,76,79,0,98,3912,48,4076,4611,4611
375416,Remington College-Cleveland Campus,2021,1,46,252,17919,7,73,45,0,100,5183,94,4027,7807,7807
405012,Ohio State School of Cosmetology-Heath,2021,1,71,66,,95,98,71,0,83,2680,38,3233,4096,4096
407568,Raphael's School of Beauty Culture Inc-Boardman,2021,1,54,174,,48,97,82,0,85,6440,83,5778,5925,5925
411754,Cleveland Clinic Health System-School of Diagnostic Imaging,2021,1,,40,9540,75,80,,0,,,,,,
434830,Creative Images Institute of Cosmetology-North Dayton,2021,1,89,194,,46,97,60,0,74,4064,48,3624,5055,5055
439899,Rosedale Bible College,2021,1,58,77,8700,88,52,70,27,100,9715,36,4295,2473,2473
441636,American Institute of Alternative Medicine,2021,1,,496,11943,12,86,,0,100,3668,100,3348,6812,6812
441645,Brown Aveda Institute-Mentor,2021,1,93,132,,65,98,92,0,91,4286,56,4188,6371,6371
444051,Creative Images Institute of Cosmetology-South Dayton,2021,1,78,86,,51,97,93,0,65,4893,42,4512,5453,5453
448600,Stautzenberger College-Brecksville,2021,1,44,257,16249,47,94,54,39,95,5018,74,4930,9683,9683
450058,Fortis College-Columbus,2021,1,43,904,14847,37,82,28,0,95,6216,88,5797,7431,7431
450067,Fortis College-Cincinnati,2021,1,49,562,14216,19,73,55,0,98,6546,91,5911,7940,7940
450395,Brown Aveda Institute-Strongsville,2021,1,57,112,,69,100,100,0,83,6647,42,5150,7516,7516
451477,MyComputerCareer at Columbus,2021,1,73,2397,,39,18,80,99,92,7709,74,5409,14829,14829
452081,Ross College-Sylvania,2021,1,58,968,,48,97,38,90,87,6152,72,5937,9875,9875
452373,ATA College-Cincinnati,2021,1,67,265,12420,9,95,50,2,100,4094,80,4045,7606,7606
452948,Galen College of Nursing-Cincinnati,2021,1,38,952,,65,91,83,0,98,5985,61,4326,7379,7379
453792,Ohio Medical Career College,2021,1,79,86,,8,95,74,0,90,5173,78,4838,7431,7431
454236,Chamberlain University-Ohio,2021,1,45,679,18900,56,89,50,5,100,5836,50,6345,9394,9394
457916,Summit Salon Academy-Perrysburg,2021,1,85,80,,75,100,100,0,46,3642,25,3642,7218,7218
461111,Allstate Hairstyling & Barber College,2021,1,61,35,,31,14,84,0,38,4875,38,4875,,
461999,Elite School of Cosmetology,2021,1,43,148,,69,97,70,0,82,3976,59,3976,4632,4632
476629,Salon Institute-Toledo Campus,2021,1,65,151,,89,97,72,0,35,5187,29,5187,7167,7167
476683,Athena Career Academy,2021,1,67,329,,13,95,26,0,84,2702,77,2558,5577,5577
482574,DeVry University-Ohio,2021,1,24,404,14392,59,54,17,100,100,6242,50,5628,6996,6996
483018,Antioch College,2021,1,32,133,35604,53,69,75,1,100,33164,77,4233,3466,3466
483647,Ohio Institute of Allied Health,2021,1,71,34,15000,41,94,80,0,100,4653,100,4653,8708,8708
483920,LaBarberia Institute of Hair,2021,1,49,201,,4,44,10,0,97,4459,81,4459,6749,6749
486257,Valor Christian College,2021,1,56,308,7200,30,59,,39,94,5592,61,5928,6105,6105
487302,Fortis College-Cuyahoga Falls,2021,1,47,561,14532,40,79,54,0,90,5439,85,5303,8603,8603
487861,Felbry College,2021,1,,329,13335,6,88,,0,29,3555,24,3659,6425,6425
490692,Cincinnati School of Barbering & Hair Design,2021,1,33,55,,24,15,50,0,82,3639,82,3639,,
490832,Ross College-Canton,2021,1,43,293,,42,94,76,0,79,5430,65,5380,11571,11571
493521,Global Tech College,2021,1,100,46,8880,28,26,,98,,,,,,
494250,Valley College-Cleveland,2021,1,,351,,15,93,68,0,100,5016,100,4507,7982,7982
494995,Meryma'at Barber College,2021,1,70,46,,30,9,100,0,100,7739,100,7739,,
496706,Lakewood University,2021,1,83,105,10104,29,39,0,100,38,7155,0,,,
200590,ETI Technical College,2022,1,83,152,10302,64,82,63,6,0,100,7870,75,7231,7278
200785,Herzing University-Akron,2022,1,22,369,11820,44,87,50,12,37,100,7201,88,4544,9242
200800,University of Akron Main Campus,2022,1,48,13470,10097,73,49,68,16,10,98,8525,19,4571,6940
200846,University of Akron Wayne College,2022,1,11,1411,6617,88,60,,39,14,95,5901,27,3910,4437
200873,Allegheny Wesleyan College,2022,1,40,86,6400,92,43,76,7,15,100,7912,86,5004,3500
201061,Art Academy of Cincinnati,2022,1,49,263,33553,63,74,70,11,0,100,17764,55,4691,8634
201104,Ashland University,2022,1,60,4174,23000,78,58,70,11,14,99,18290,34,4381,7231
201177,Aultman College of Nursing and Health Sciences,2022,1,81,250,18210,84,91,67,7,16,90,6398,24,5290,9056
201195,Baldwin Wallace University,2022,1,65,3220,36575,77,55,82,9,0,100,24981,29,4535,8077
201283,Belmont College,2022,1,35,723,3140,93,65,51,13,7,87,4236,39,4506,3751
201371,Bluffton University,2022,1,46,745,34716,73,47,70,11,1,100,28214,47,5201,8638
201432,Bowling Green State University-Firelands,2022,1,12,1845,5637,74,63,55,16,26,86,5605,46,4754,6384
201441,Bowling Green State University-Main Campus,2022,1,61,16920,11272,79,57,77,17,8,98,8898,26,4764,7683
201469,Bryant & Stratton College-Parma,2022,1,30,534,18428,46,79,0,11,0,95,9257,72,4147,5096
201548,Capital University,2022,1,61,2617,39900,70,60,78,10,1,98,28469,34,4742,7260
201645,Case Western Reserve University,2022,1,86,12201,61040,36,48,93,9,0,90,35452,18,5022,6836
201654,Cedarville University,2022,1,75,4960,34498,87,55,86,16,14,100,19637,20,4629,7264
201672,Central Ohio Technical College,2022,1,30,2614,5016,66,70,,13,21,92,5775,54,4209,4729
201690,Central State University,2022,1,25,5434,5176,26,70,41,21,73,94,6943,80,3954,6464
201821,The Christ College of Nursing and Health Sciences,2022,1,53,866,15490,74,92,68,15,16,100,9504,48,5898,6538
201867,Cincinnati College of Mortuary Science,2022,1,,91,19975,80,82,,15,0,,,,,
201885,University of Cincinnati-Main Campus,2022,1,72,41155,10656,71,50,86,18,14,84,8733,20,4887,8696
201928,Cincinnati State Technical and Community College,2022,1,17,8404,4284,56,61,22,12,26,99,5564,55,6453,6174
201946,University of Cincinnati-Clermont College,2022,1,22,7448,5628,72,60,,20,81,89,5500,42,4645,5543
201955,University of Cincinnati-Blue Ash College,2022,1,16,6569,6054,64,61,,18,40,86,5628,42,4647,5291
201964,Ohio Christian University,2022,1,32,1600,16247,48,59,61,8,78,98,12560,48,4442,9090
201973,Clark State College,2022,1,32,4703,3416,73,67,0,13,36,89,4710,54,5035,4759
202046,Cleveland Institute of Art,2022,1,73,584,43380,68,72,80,8,0,99,28356,48,5019,10405
202073,Cleveland Institute of Music,2022,1,83,341,40000,46,50,89,6,0,100,28571,18,5949,5323
202134,Cleveland State University,2022,1,49,14385,12144,60,54,69,16,8,94,9436,48,5257,5999
202170,Columbus College of Art & Design,2022,1,60,972,37650,66,70,78,10,1,100,23246,42,5690,8278
202222,Columbus State Community College,2022,1,26,25129,5188,47,56,63,17,26,81,6473,48,5028,3940
202356,Cuyahoga Community College District,2022,1,26,15764,4622,55,62,57,11,39,76,5827,55,6082,4020
202435,Davis College,2022,1,0,110,12600,25,85,23,7,15,77,5513,69,4845,5911
202453,Dayton Barber College,2022,1,67,69,,36,14,84,25,0,87,4830,87,4830,
202480,University of Dayton,2022,1,81,11674,46170,79,48,88,15,0,98,31920,19,4802,10921
202514,Defiance College,2022,1,42,540,34556,64,40,58,10,1,100,24970,50,5473,7364
202523,Denison University,2022,1,85,2416,60000,61,52,90,9,0,97,36497,12,5475,7089
202648,Edison State Community College,2022,1,23,4356,3600,89,61,60,24,27,98,5291,43,3728,5132
202763,The University of Findlay,2022,1,65,4869,36236,67,65,75,13,4,100,26989,28,4675,13311
202806,Franklin University,2022,1,49,8044,9552,61,61,50,16,93,31,7398,23,6495,4083
202903,Gods Bible School and College,2022,1,45,443,6500,77,49,78,9,54,100,6306,52,4623,3670
202912,Good Samaritan College of Nursing and Health Science,2022,1,41,342,13605,56,96,,7,10,100,2480,50,2681,4321
203085,Heidelberg University,2022,1,54,1086,32900,81,47,75,14,1,100,26562,34,4744,6448
203128,Hiram College,2022,1,53,1018,25500,42,54,69,10,7,100,18941,48,4958,7210
203155,Hocking College,2022,1,27,1951,3816,76,49,46,14,13,86,4848,56,4662,6063
203289,International College of Broadcasting,2022,1,54,40,12330,65,30,47,8,0,88,5442,69,4792,7221
203331,Eastern Gateway Community College,2022,1,31,30364,4115,53,69,64,33,93,100,8749,54,5251,2354
203368,John Carroll University,2022,1,78,2922,45490,83,46,86,14,0,100,30415,21,4874,8345
203386,Hondros College of Nursing,2022,1,38,2744,18912,32,93,36,6,1,96,6769,88,6194,6841
203438,Casal Aveda Institute,2022,1,56,112,,66,100,83,6,0,95,5361,73,5361,5694
203447,Kent State University at Ashtabula,2022,1,11,1723,6902,81,63,58,21,66,97,5647,52,5404,5352
203456,Kent State University at East Liverpool,2022,1,14,1024,6902,81,66,20,22,73,93,5007,53,5079,4979
203465,Kent State University at Stark,2022,1,12,3446,6902,80,63,48,19,38,94,4508,43,4609,5153
203474,Kent State University at Trumbull,2022,1,12,1734,6902,82,61,44,25,67,95,5808,50,4817,5449
203483,Kent State University at Tuscarawas,2022,1,24,1940,6902,85,59,42,21,53,96,4288,41,5284,5405
203492,Kent State University at Salem,2022,1,12,1315,6902,84,72,48,19,51,93,5185,50,5521,6072
203517,Kent State University at Kent,2022,1,65,25854,11218,75,62,78,19,10,98,9539,30,4964,8031
203526,Kent State University at Geauga,2022,1,16,2095,6902,75,64,36,25,56,87,5112,51,5123,5575
203535,Kenyon College,2022,1,87,1885,66240,66,56,88,9,0,83,37226,9,5166,7029
203544,Kettering College,2022,1,50,832,14664,60,82,73,8,15,89,11401,30,5217,8098
203580,Lake Erie College,2022,1,42,906,33588,63,43,66,11,3,100,25417,37,4762,7190
203599,Lakeland Community College,2022,1,16,4614,3927,71,62,57,10,28,66,3842,40,4119,4551
203614,Collins Career Technical Center,2022,1,71,414,,97,71,100,7,0,85,5373,63,5830,7167
203678,James A. Rhodes State College,2022,1,27,3533,4440,74,64,60,17,14,66,4200,38,4262,5402
203720,Ohio Business College-Sheffield,2022,1,73,136,8820,41,43,73,9,0,88,7332,56,5583,7252
203739,Ohio Business College-Sandusky,2022,1,63,44,8820,66,84,38,8,0,100,5823,100,5194,5385
203748,Lorain County Community College,2022,1,26,9170,4187,72,62,,14,31,88,6159,44,4754,4878
203757,Lourdes University,2022,1,50,1136,25750,77,58,64,13,5,100,18038,41,4900,7646
203775,Malone University,2022,1,51,1199,33595,75,53,73,11,10,100,24747,36,4748,7576
203845,Marietta College,2022,1,50,1198,36956,81,49,64,9,1,100,28786,24,5299,8427
203881,Marion Technical College,2022,1,30,2767,5700,79,59,56,13,20,100,4688,58,4647,5168
203960,Mercy College of Ohio,2022,1,52,1261,16200,72,88,77,5,35,100,12134,29,5212,6575
203997,Methodist Theological School in Ohio,2022,1,,136,,,,,,,,,,,
204006,Miami University-Hamilton,2022,1,19,2268,6083,71,54,57,12,28,83,4955,36,4308,4967
204015,Miami University-Middletown,2022,1,23,1269,6045,74,56,55,14,42,88,5028,39,4532,5396
204024,Miami University-Oxford,2022,1,81,19107,13678,80,52,89,15,1,96,14752,11,4946,8909
204121,Moler Hollywood Beauty Academy,2022,1,95,72,,36,100,75,20,0,100,4518,100,4484,6000
204176,Mount Carmel College of Nursing,2022,1,65,766,24356,63,88,68,10,23,95,5312,47,4655,6290
204185,University of Mount Union,2022,1,62,2130,34000,77,47,78,12,0,100,22459,31,5044,7618
204194,Mount Vernon Nazarene University,2022,1,69,1941,23953,88,61,70,11,25,100,23202,28,4061,6951
204200,Mount St. Joseph University,2022,1,51,2027,33750,81,55,69,10,1,100,25149,39,4998,7377
204255,Zane State College,2022,1,54,1726,5670,87,59,,15,15,86,5981,44,6251,3852
204264,Muskingum University,2022,1,60,2117,29900,79,54,68,13,8,97,24048,46,4989,8255
204422,North Central State College,2022,1,27,2439,5388,84,61,88,14,23,99,6426,46,4071,2785
204440,Northwest State Community College,2022,1,45,4030,4496,51,30,75,25,15,95,6381,31,3995,3263
204459,Toledo Public Schools Adult and Continuing Education,2022,1,52,10,,10,10,89,15,0,100,4769,100,4769,2864
204477,Northeast Ohio Medical University,2022,1,,985,,,,,,,,,,,
204486,University of Northwestern Ohio,2022,1,59,2615,10659,79,16,67,24,15,93,6580,35,5804,7721
204501,Oberlin College,2022,1,83,2992,61106,61,59,87,9,0,100,35040,8,4818,5013
204608,Ohio Technical College,2022,1,60,374,,66,10,97,15,0,77,4503,35,4973,7584
204617,Ohio Dominican University,2022,1,51,1276,32780,52,52,58,13,5,100,23646,49,4689,6627
204635,Ohio Northern University,2022,1,72,3015,35480,80,46,80,13,0,99,24268,22,4437,10903
204662,Ohio State University Agricultural Technical Institute,2022,1,50,446,8633,93,59,51,13,3,86,5937,28,4373,6392
204671,Ohio State University-Lima Campus,2022,1,21,818,8677,81,56,44,17,4,86,5766,33,4474,5405
204680,Ohio State University-Mansfield Campus,2022,1,16,828,8677,75,55,33,15,12,84,7083,39,5084,6318
204699,Ohio State University-Marion Campus,2022,1,17,900,8677,75,49,41,15,5,82,5147,22,4871,5347
204705,Ohio State University-Newark Campus,2022,1,34,2263,8677,62,51,24,27,9,80,6718,37,4852,5344
204714,Ohio State Beauty Academy,2022,1,50,81,,78,96,86,14,0,94,5102,57,5628,6348
204723,Ohio State College of Barber Styling,2022,1,80,303,,32,23,71,20,0,100,4597,84,4357,3464
204769,The Spa School,2022,1,66,124,,62,94,93,17,0,77,3458,40,3803,4431
204778,Ohio State School of Cosmetology-Canal Winchester,2022,1,59,65,,58,98,76,14,0,81,3074,48,4035,4177
204796,Ohio State University-Main Campus,2022,1,88,60540,11525,63,50,93,17,4,83,10993,18,5012,7842
204802,Ohio University-Eastern Campus,2022,1,16,1143,6004,84,63,58,13,32,86,5810,35,5232,3391
204820,Ohio University-Chillicothe Campus,2022,1,18,1928,6004,85,66,56,17,34,89,5659,44,4433,3649
204839,Ohio University-Southern Campus,2022,1,21,2006,6004,83,67,49,18,32,92,5623,50,4251,3370
204848,Ohio University-Lancaster Campus,2022,1,13,1994,6004,84,64,54,18,36,83,5572,40,4128,3555
204857,Ohio University-Main Campus,2022,1,65,24145,13352,81,61,79,18,20,98,9416,25,4574,7969
204866,Ohio University-Zanesville Campus,2022,1,19,1923,6004,84,69,50,15,32,87,5509,43,4040,3283
204884,East Ohio College,2022,1,59,149,12260,92,95,70,12,29,100,6796,74,5827,6966
204893,Trinity Health System School of Nursing,2022,1,0,43,9840,93,79,75,4,0,100,5958,50,4570,4833
204909,Ohio Wesleyan University,2022,1,66,1410,49262,71,56,82,11,0,100,36757,28,4524,9349
204936,Otterbein University,2022,1,70,2458,33824,73,60,79,12,0,100,24060,35,5061,10122
204945,Owens Community College,2022,1,28,7559,4392,73,49,62,16,20,99,4758,45,4605,5218
204990,Payne Theological Seminary,2022,1,,187,,,,,,,,,,,
205027,Pontifical College Josephinum,2022,1,31,161,28020,79,0,100,5,0,0,,0,,
205054,Professional Skills Institute,2022,1,77,404,14309,33,90,,18,0,98,4274,83,3342,5906
205090,Firelands Regional Medical Center School of Nursing,2022,1,,69,6109,81,88,,7,0,,,,,
205124,Rabbinical College Telshe,2022,1,14,74,13700,100,0,67,14,0,92,9788,38,7507,
205142,Raphael's School of Beauty Culture Inc-Niles,2022,1,55,121,,55,68,58,17,0,92,6003,73,6090,7094
205179,Fortis College-Centerville,2022,1,49,441,15758,55,83,28,5,0,96,5557,84,5065,8196
205203,University of Rio Grande,2022,1,38,1800,19400,78,64,53,16,9,97,7178,47,4892,8525
205391,The Modern College of Design,2022,1,54,178,29109,80,81,,7,30,97,4639,35,4462,8260
205443,Shawnee State University,2022,1,35,3297,9341,44,58,66,14,9,94,7718,47,4692,7717
205470,Sinclair Community College,2022,1,30,17591,3889,65,55,73,15,37,84,5241,38,4888,3633
205841,Stark State College,2022,1,20,10031,3036,72,57,49,20,26,95,5909,42,3946,4155
205887,Stautzenberger College-Maumee,2022,1,53,403,16249,41,88,64,18,44,95,6417,75,6288,10462
205957,Franciscan University of Steubenville,2022,1,76,3656,30620,70,58,86,16,13,99,16779,23,4504,6311
205966,Southern State Community College,2022,1,31,1947,5132,91,67,57,17,28,97,5884,68,5088,4522
206011,Terra State Community College,2022,1,26,2207,4536,72,42,63,13,20,92,5064,53,5154,2874
206048,Tiffin University,2022,1,45,3044,28620,45,51,60,17,31,98,18830,47,4724,8177
206084,University of Toledo,2022,1,55,15545,9391,68,52,75,17,15,97,10047,32,5086,6799
206154,Tri-State Bible College,2022,1,,21,8400,81,19,0,1,10,100,6650,0,,
206288,United Theological Seminary,2022,1,,467,,,,,,,,,,,
206349,Ursuline College,2022,1,48,950,36390,54,92,69,7,6,100,32059,55,5644,6040
206437,Walsh University,2022,1,58,2309,30610,55,53,76,14,9,100,26172,28,4797,9847
206446,Washington State Community College,2022,1,37,1556,4128,90,65,51,14,14,86,4864,57,5328,5666
206491,Wilberforce University,2022,1,41,485,12020,0,55,33,19,9,100,9380,58,4758,4822
206507,Wilmington College,2022,1,51,1046,28415,75,55,67,13,7,100,16326,37,4513,7051
206516,Winebrenner Theological Seminary,2022,1,,121,,,,,,,,,,,
206525,Wittenberg University,2022,1,57,1299,42260,74,52,75,10,0,100,32632,32,5122,7399
206589,The College of Wooster,2022,1,74,1967,57050,60,51,83,11,0,98,42315,20,5215,6703
206604,Wright State University-Main Campus,2022,1,44,9678,10174,72,55,64,14,11,94,8867,40,5033,5975
206613,Wright State University-Lake Campus,2022,1,43,1294,6808,91,60,58,13,28,93,5775,32,4265,5341
206622,Xavier University,2022,1,74,6114,44770,75,56,84,11,2,100,27897,18,4748,8988
206695,Youngstown State University,2022,1,49,11071,9426,74,55,78,18,6,100,7631,42,5111,5808
245892,Antioch University,2022,1,,443,16164,43,77,,5,100,,,,,
250902,Moler-Pickens Beauty Academy,2022,1,86,102,,25,93,50,20,0,85,4274,85,4256,2533
363147,Raphael's School of Beauty Culture Inc-Alliance,2022,1,55,421,,31,100,77,35,0,82,5754,70,5910,6086
363882,Raphael's School of Beauty Culture Inc-Brunswick,2022,1,56,88,,51,99,76,22,0,78,5887,71,5558,6840
375407,Madison Adult Career Center,2022,1,73,95,,81,75,75,10,0,90,3614,27,4392,3594
375416,Remington College-Cleveland Campus,2022,1,40,186,16155,4,73,53,23,0,100,7732,100,5720,9216
405012,Ohio State School of Cosmetology-Heath,2022,1,48,87,,91,99,81,12,0,78,5949,29,4696,5572
407568,Raphael's School of Beauty Culture Inc-Boardman,2022,1,50,138,,64,96,67,25,0,96,5258,64,5936,6785
411754,Cleveland Clinic Health System-School of Diagnostic Imaging,2022,1,,37,9540,78,78,,12,0,,,,,
434830,Creative Images Institute of Cosmetology-North Dayton,2022,1,72,160,,48,99,66,14,0,71,3719,50,4071,5484
439899,Rosedale Bible College,2022,1,53,81,9000,89,52,78,12,14,100,10401,52,4756,2556
441636,American Institute of Alternative Medicine,2022,1,62,360,13057,16,82,,12,0,90,5283,75,5413,8751
441645,Brown Aveda Institute-Mentor,2022,1,73,124,,65,98,86,15,0,89,3322,87,3370,7178
444051,Creative Images Institute of Cosmetology-South Dayton,2022,1,86,43,,60,100,72,12,0,67,3382,37,4229,5828
448600,Stautzenberger College-Brecksville,2022,1,65,198,16249,43,92,60,14,32,96,5372,74,5207,9445
450058,Fortis College-Columbus,2022,1,44,818,15430,34,81,52,20,0,98,6371,84,5712,9459
450067,Fortis College-Cincinnati,2022,1,42,481,15390,25,72,53,18,0,98,6065,94,5093,8009
450395,Brown Aveda Institute-Strongsville,2022,1,71,136,,74,99,73,9,0,80,5167,57,5167,6784
451477,MyComputerCareer at Columbus,2022,1,76,1483,,41,19,77,44,93,91,8722,75,5640,13323
452081,Ross College-Sylvania,2022,1,33,894,,30,97,66,39,93,100,6417,84,5834,9418
452373,ATA College-Cincinnati,2022,1,50,309,13040,13,94,82,10,3,100,4525,91,4525,8130
452948,Galen College of Nursing-Cincinnati,2022,1,64,692,,58,91,80,13,0,91,4350,68,3950,6998
453792,Ohio Medical Career College,2022,1,84,110,,7,94,83,20,0,91,4963,73,4844,7431
454236,Chamberlain University-Ohio,2022,1,11,537,18900,51,89,100,8,7,100,8395,100,6495,9500
457916,Summit Salon Academy-Perrysburg,2022,1,67,107,,74,95,88,11,0,61,6067,46,6067,7591
461111,Allstate Hairstyling & Barber College,2022,1,57,31,,32,6,92,10,0,50,5787,50,5787,
461999,Elite School of Cosmetology,2022,1,58,168,,60,94,67,31,0,62,3915,53,3915,4012
476629,Salon Institute-Toledo Campus,2022,1,61,143,,84,96,100,17,0,84,5111,42,5111,6395
476683,Athena Career Academy,2022,1,75,245,,14,95,15,21,0,75,4120,73,3272,5063
482574,DeVry University-Ohio,2022,1,24,226,14392,60,50,42,13,99,100,7611,71,6170,7239
483018,Antioch College,2022,1,25,127,35949,47,70,73,6,0,100,32536,77,4490,3708
483647,Ohio Institute of Allied Health,2022,1,93,32,16730,31,94,78,6,0,94,4952,94,4012,8914
483920,LaBarberia Institute of Hair,2022,1,72,202,,13,43,23,17,0,77,4920,77,4920,6406
486257,Valor Christian College,2022,1,55,324,7992,37,56,,24,65,100,6222,67,6222,6634
487302,Fortis College-Cuyahoga Falls,2022,1,36,473,14732,37,77,40,25,0,100,5657,93,4828,7452
487861,Felbry College,2022,1,95,306,16131,4,86,,30,0,57,2714,34,2485,5889
490692,Cincinnati School of Barbering & Hair Design,2022,1,65,48,,19,17,75,25,0,88,4244,88,4244,
490832,Ross College-Canton,2022,1,52,212,,34,94,75,10,0,100,6659,87,6298,10728
493521,Global Tech College,2022,1,,38,11550,42,24,17,4,100,42,3478,42,3478,6547
494250,Valley College-Cleveland,2022,1,58,693,,13,94,83,24,0,91,6823,82,6258,9020
494995,Meryma'at Barber College,2022,1,92,35,,34,6,61,14,0,92,5334,92,5334,
496706,Lakewood University,2022,1,,169,10104,21,34,,11,100,100,9632,0,,
200590,ETI Technical College,2023,1,63,182,10310,62,87,78,8,15,100,6926,100,5404,8969
